"Yr","Region","Wmax","sst","sun","soi","split","naofl","naogulf","nao","naoONDJ"
1899,"Basin",105.563419209317,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",40,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",35.4182172603225,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",51.0674313507606,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Florida",87.3432761929422,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",96.6413819015095,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Gulf",35.4182172603225,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"US",35.4182172603225,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"US",87.3432761929422,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"US",106.353178737058,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"US",51.0674313507606,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"US",90.1979087294842,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",56.4859349894332,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",131.269017255074,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Florida",51.0674313507606,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"East",106.353178737058,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",87.3432761929422,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"East",90.1979087294842,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"Basin",90.353004693276,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1899,"East",37.5193311220227,0.0465959999999998,8.4,-0.21,0,-1.03,-0.25,-0.64,0.3825
1900,"Florida",62.8483839005317,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",128.123837155750,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"East",65.3821584593936,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"East",40.0810253324419,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"East",35.5706942960374,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"US",128.123837155750,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"US",45,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"US",40.0810253324419,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"US",40.3988705171584,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Florida",30.0630211746555,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Florida",40.3988705171584,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",45.5611053375879,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",60.5675376481025,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Gulf",128.123837155750,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Gulf",45,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",85.4280819860298,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",105.373820512920,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",40.5584178543928,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1900,"Basin",45.5345362524092,-0.0584039999999995,8.3,-0.996666666666667,1,-0.57,-1.23,-0.9,0.5825
1901,"Gulf",80.8860937399553,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",50.5943188782979,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",70.8538040290971,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",90.5737273987175,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Gulf",47.885639805185,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Florida",35.5709032647185,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Florida",59.9910285644923,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",70.4364661809739,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",70.487095276872,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",35.5709032647185,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",60.5632079882413,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",45.6862793316658,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",80.8860937399553,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",45.9475116224785,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"East",70.8538040290971,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"US",80.8860937399553,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",60.4408947580788,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"US",47.885639805185,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"US",70.8538040290971,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"US",35.5709032647185,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Florida",50.6672214943488,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Florida",39.3431174996065,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"Basin",50.436791464095,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"East",37.1133929346389,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"US",50.6672214943488,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1901,"US",39.3431174996065,-0.0844039999999993,0.6,-1.15666666666667,1,-0.71,0.21,-0.25,1.14
1902,"Gulf",67.0934003536813,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Florida",45.1035284458623,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"US",54.3361783754541,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Gulf",54.3361783754541,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Florida",50.4224428247175,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"US",50.4224428247175,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Basin",50.4224428247175,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"East",41.0380583253587,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Basin",70,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"East",35.0121429539660,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"US",67.0934003536813,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Basin",60.4394907123648,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Basin",85.4386395322969,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1902,"Basin",90.4582534176471,-0.159737333333335,7.6,-1.20666666666667,1,0.54,-3.25,-1.355,-0.5425
1903,"Basin",50.4177992722954,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Florida",81.6215034517562,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",50.5663737007561,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",70.5099750239645,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",85.5679256966617,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",60.4191870945315,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",70.4400699000756,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",95.3640561738836,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"East",74.6127905631813,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"US",74.6127905631813,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",85,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"US",81.6215034517562,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",81.6215034517562,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1903,"Basin",106.750515275258,-0.528404,11.1,0.32,1,0.14,-2.8,-1.33,0.585
1904,"Basin",75.1291347555968,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Basin",70.3370866139849,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Gulf",35.0283622381546,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Basin",45.5000999452031,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"East",75.1291347555968,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"East",35.5428097869822,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Basin",70.213538886994,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Basin",45.5897151192957,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Florida",70.213538886994,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"US",75.1291347555968,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"US",70.213538886994,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"US",35.5428097869822,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1904,"Florida",35.3850256114589,-0.503404000000001,30.1,-0.0766666666666667,1,1.75,-0.87,0.44,0.41
1905,"Basin",46.0745631855531,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"Basin",105.868352517927,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"Basin",50.4471723486002,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"Gulf",45,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"US",45,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"Basin",50.9609533074819,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"East",25.0055981643806,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"Basin",45.5321366458893,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"US",45.3893003060495,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1905,"Gulf",45.3893003060495,-0.352404000000001,55,-0.83,1,-0.72,-2.29,-1.505,0.7
1906,"US",77.940293800084,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",45.5633732665559,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"US",105.945556439586,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"US",27.5483441666436,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Florida",45.3795918764546,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"US",98.0972267037195,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",45.3898468506487,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Gulf",98.0972267037195,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"US",45.3795918764546,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"US",75.5412750276504,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"East",77.940293800084,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"East",70.4314588887069,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",105.945556439586,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",90.4997446520055,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",46.0797234143967,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",70.0597876096568,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Florida",27.5483441666436,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",115.532035124815,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Florida",75.5412750276504,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Florida",105.945556439586,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",60.5707563662618,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",60.7931934954898,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",81.6349199328872,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1906,"Basin",105.509221828013,-0.209070666666667,56.1,1.33,1,-1.75,-1.68,-1.715,0.285
1907,"US",44.2447430262432,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"US",55.3501855974249,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Gulf",41.1728642917982,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"East",35.276732190569,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"US",40.5320485405361,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Gulf",40.5320485405361,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Basin",40.5320485405361,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Basin",45,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Basin",45.5222820422061,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Basin",55.3501855974249,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Florida",55,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Florida",35.6363564496214,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Florida",44.2447430262432,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Gulf",50.3788486232987,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"East",55.3501855974249,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"East",33.8295979394356,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1907,"Basin",40.5325267330722,-0.336070666666667,85,-0.516666666666667,1,-1.42,0.76,-0.33,0.6775
1908,"Gulf",50.9247315857899,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",92.6256411061339,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"East",45.580368232253,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"East",35.3898366234288,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"US",71.0664150455816,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",35.3898366234288,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",86.6428136871742,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",65.4199099045542,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",71.0664150455816,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",50.9247315857899,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",45.580368232253,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",105.574593845616,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",60.2560426686398,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"Basin",95.42067579459,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"East",65.313475048075,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"East",71.0664150455816,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"US",65.313475048075,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"US",45.580368232253,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"US",35.3898366234288,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1908,"US",50.9247315857899,-0.163404,86.9,0.863333333333333,1,1.92,0.83,1.375,-0.045
1909,"Basin",40.500515151849,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",45.7381110372658,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",100,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",50.3546059357892,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",105.412203345079,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",90.343793961656,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Florida",45.9414031858676,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Gulf",85,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Gulf",100,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",40.5699719400211,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",85,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"East",30.5323288128371,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",85,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",106.395036855638,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",45.9414031858676,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Basin",107.722572766793,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Florida",45.7381110372658,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",45.7381110372658,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",100,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",45.9414031858676,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Florida",104.037797490328,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",35.2483508441893,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Florida",35.2483508441893,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"Gulf",107.722572766793,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",107.722572766793,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1909,"US",104.037797490328,-0.210070666666668,38.8,0.383333333333333,1,-0.92,-1.35,-1.135,0.83
1910,"East",40.595998419586,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"East",61.005886109513,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Basin",131.174833593865,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Gulf",97.6923784146702,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Basin",40.595998419586,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Basin",85.860428496807,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"US",40.595998419586,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Florida",116.226907841792,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"US",97.6923784146702,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"US",116.226907841792,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Basin",97.6923784146702,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"US",40,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Basin",40.4945797706649,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Gulf",40,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1910,"Florida",29.8274754159887,-0.276737333333333,26.2,1.13,1,-1.5,-1.07,-1.285,0.1775
1911,"Basin",87.2964645997266,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"US",29.72177269647,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Basin",86.74494591396,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"East",86.74494591396,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Florida",29.72177269647,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"US",86.74494591396,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Basin",70.6938192388968,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Florida",70,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"US",25.5306148484442,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Basin",55.5989155772489,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Basin",45.9218300772868,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Florida",25.5306148484442,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Gulf",58.6724862324627,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"US",70,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1911,"Basin",50.3520579702178,-0.188404000000000,4,-1.19666666666667,1,0.79,0.42,0.605,-0.4275
1912,"US",33.0468568094632,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"US",88.5100889309746,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"US",45,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"US",37.5451515319515,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"US",71.3378122153715,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"US",60,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",45,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",45.5560047355296,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",80.3469991841157,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",60.4206539550195,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",88.5100889309746,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"East",40.4267884798572,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"East",37.5451515319515,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",80.5225456791644,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Gulf",60,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Gulf",21.6498666657419,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Gulf",30,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Gulf",88.5100889309746,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Florida",50,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Florida",33.0468568094632,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Basin",101.484651344564,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
1912,"Gulf",71.3378122153715,-0.383070666666666,9.5,-0.77,1,1.7,-0.98,0.36,0.045
